Country or Area,Year,City,City type,Value
Australia,2019,Newcastle-Maitland,Urban agglomeration,491474.0
Australia,2019,Perth,City proper,28832.0
Australia,2019,Perth,Urban agglomeration,2045479.0
Australia,2019,Sunshine Coast,City proper,328428.0
Australia,2019,Sunshine Coast,Urban agglomeration,341069.0
Australia,2019,Sydney,City proper,246343.0
Australia,2019,Sydney,Urban agglomeration,4914343.0
Australia,2019,Toowoomba,City proper,169008.0
Australia,2019,Townsville,City proper,195032.0
Australia,2019,Wollongong,City proper,218114.0
Australia,2018,Adelaide,City proper,24794.0
Australia,2018,Adelaide,Urban agglomeration,1326958.0
Australia,2018,Ballarat,City proper,107325.0
Australia,2018,Brisbane,City proper,1231605.0
Australia,2018,Brisbane,Urban agglomeration,2379724.0
Australia,2018,Cairns,City proper,165525.0
Australia,2018,CANBERRA,City proper,420960.0
Australia,2018,CANBERRA,Urban agglomeration,420960.0
Australia,2018,Canberra-Queanbeyan,City proper,480919.0
Australia,2018,Central Coast,City proper,342047.0
Australia,2018,Darwin,City proper,84613.0
Australia,2018,Darwin,Urban agglomeration,134544.0
Australia,2018,Geelong,City proper,252217.0
Australia,2018,Geelong,Urban agglomeration,268277.0
Australia,2018,Gold Coast,City proper,606774.0
Australia,2018,Gold Coast,Urban agglomeration,622048.0
Australia,2018,Gold Coast-Tweed Heads,City proper,702882.0
Australia,2018,Greater Adelaide,Urban agglomeration,1345777.0
Australia,2018,Greater Brisbane,Urban agglomeration,2462637.0
Australia,2018,Greater Darwin,Urban agglomeration,148564.0
Australia,2018,Greater Hobart,Urban agglomeration,232606.0
Australia,2018,Greater Melbourne,Urban agglomeration,4963349.0
Australia,2018,Greater Perth,Urban agglomeration,2059484.0
Australia,2018,Greater Sydney,Urban agglomeration,5230330.0
Australia,2018,Hobart,City proper,53684.0
Australia,2018,Hobart,Urban agglomeration,213502.0
Australia,2018,Launceston,City proper,67449.0
Australia,2018,Melbourne,City proper,169961.0
Australia,2018,Melbourne,Urban agglomeration,4784608.0
Australia,2018,Newcastle,City proper,164104.0
Australia,2018,Newcastle,Urban agglomeration,173251.0
Australia,2018,Newcastle-Maitland,City proper,247307.0
Australia,2018,Newcastle-Maitland,Urban agglomeration,486704.0
Australia,2018,Perth,City proper,27762.0
Australia,2018,Perth,Urban agglomeration,2020138.0
Australia,2018,Sunshine Coast,City proper,319922.0
Australia,2018,Sydney,City proper,240229.0
Australia,2018,Sydney,Urban agglomeration,4835206.0
Australia,2018,Toowoomba,City proper,167657.0
Australia,2018,Townsville,City proper,194072.0
Australia,2018,Wollongong,City proper,216071.0
Australia,2017,Adelaide,City proper,24193.0
Australia,2017,Adelaide,Urban agglomeration,1315522.0
Australia,2017,Ballarat,City proper,105438.0
Australia,2017,Brisbane,City proper,1209322.0
Australia,2017,Brisbane,Urban agglomeration,2331913.0
Australia,2017,Cairns,City proper,163814.0
Australia,2017,CANBERRA,City proper,411667.0
Australia,2017,CANBERRA,Urban agglomeration,411667.0
Australia,2017,Canberra-Queanbeyan,City proper,470438.0
Australia,2017,Central Coast,City proper,339196.0
Australia,2017,Darwin,City proper,85914.0
Australia,2017,Darwin,Urban agglomeration,134802.0
Australia,2017,Geelong,City proper,245751.0
Australia,2017,Geelong,Urban agglomeration,261208.0
Australia,2017,Gold Coast,City proper,591356.0
Australia,2017,Gold Coast,Urban agglomeration,606291.0
Australia,2017,Gold Coast-Tweed Heads,City proper,686213.0
Australia,2017,Greater Adelaide,Urban agglomeration,1334167.0
Australia,2017,Greater Brisbane,Urban agglomeration,2413457.0
Australia,2017,Greater Darwin,Urban agglomeration,148884.0
Australia,2017,Greater Hobart,Urban agglomeration,229088.0
Australia,2017,Greater Melbourne,Urban agglomeration,4843781.0
Australia,2017,Greater Perth,Urban agglomeration,2039041.0
Australia,2017,Greater Sydney,Urban agglomeration,5132355.0
Australia,2017,Hobart,City proper,52785.0
Australia,2017,Hobart,Urban agglomeration,210338.0
Australia,2017,Launceston,City proper,66802.0
Australia,2017,Melbourne,City proper,158923.0
Australia,2017,Melbourne,Urban agglomeration,4670461.0
Australia,2017,Newcastle,City proper,162358.0
Australia,2017,Newcastle,Urban agglomeration,171145.0
Australia,2017,Newcastle-Maitland,City proper,243347.0
Australia,2017,Newcastle-Maitland,Urban agglomeration,480422.0
Australia,2017,Perth,City proper,27340.0
Australia,2017,Perth,Urban agglomeration,2000767.0
Australia,2017,Sunshine Coast,City proper,311211.0
Australia,2017,Sydney,City proper,232926.0
Australia,2017,Sydney,Urban agglomeration,4741249.0
Australia,2017,Toowoomba,City proper,166045.0
Australia,2017,Townsville,City proper,192988.0
Australia,2017,Wollongong,Urban agglomeration,298431.0
Australia,2016,Adelaide,City proper,1165632.0
Australia,2016,Adelaide,City proper,1305811.0
Australia,2016,Ballarat,City proper,101588.0
Australia,2016,Brisbane,City proper,2054614.0
Australia,2016,Brisbane,City proper,2280290.0
Australia,2016,Cairns,City proper,144730.0
Australia,2016,Cairns,City proper,150041.0
Australia,2016,CANBERRA,City proper,395790.0
Australia,2016,Canberra-Queanbeyan,City proper,432138.0
Australia,2016,Canberra-Queanbeyan,City proper,440543.0
Australia,2016,Central Coast,City proper,307742.0
Australia,2016,Central Coast,City proper,327024.0
Australia,2016,Darwin,City proper,118456.0
Australia,2016,Darwin,City proper,132045.0
Australia,2016,Geelong,City proper,157104.0
Australia,2016,Geelong,City proper,253269.0
Australia,2016,Gold Coast,City proper,540559.0
Australia,2016,Gold Coast-Tweed Heads,City proper,600335.0
Australia,2016,Gold Coast-Tweed Heads,City proper,646983.0
Australia,2016,Greater Adelaide,Urban agglomeration,1295714.0
Australia,2016,Greater Adelaide,Urban agglomeration,1324279.0
Australia,2016,Greater Brisbane,Urban agglomeration,2270800.0
Australia,2016,Greater Brisbane,Urban agglomeration,2360241.0
Australia,2016,Greater Darwin,Urban agglomeration,136828.0
Australia,2016,Greater Darwin,Urban agglomeration,145916.0
Australia,2016,Greater Hobart,Urban agglomeration,222356.0
Australia,2016,Greater Hobart,Urban agglomeration,224462.0
Australia,2016,Greater Melbourne,Urban agglomeration,4485211.0
Australia,2016,Greater Melbourne,Urban agglomeration,4725316.0
Australia,2016,Greater Perth,Urban agglomeration,1943858.0
Australia,2016,Greater Perth,Urban agglomeration,2022044.0
Australia,2016,Greater Sydney,Urban agglomeration,4823991.0
Australia,2016,Greater Sydney,Urban agglomeration,5029768.0
Australia,2016,Hobart,City proper,178009.0
Australia,2016,Hobart,City proper,206097.0
Australia,2016,Melbourne,City proper,4196198.0
Australia,2016,Melbourne,City proper,4557182.0
Australia,2016,Newcastle,City proper,322278.0
Australia,2016,Newcastle-Maitland,City proper,476654.0
Australia,2016,Perth,City proper,1874578.0
Australia,2016,Perth,City proper,1984907.0
Australia,2016,Sunshine Coast,City proper,243377.0
Australia,2016,Sunshine Coast,City proper,317404.0
Australia,2016,Sydney,City proper,4321535.0
Australia,2016,Sydney,City proper,4643795.0
Australia,2016,Toowoomba,City proper,100032.0
Australia,2016,Toowoomba,City proper,134037.0
Australia,2016,Townsville,City proper,168729.0
Australia,2016,Townsville,City proper,178860.0
Australia,2016,Wollongong,City proper,261896.0
Australia,2016,Wollongong,City proper,295669.0
Australia,2015,Adelaide,City proper,1288681.0
Australia,2015,Brisbane,City proper,2209453.0
Australia,2015,Cairns,City proper,147993.0
Australia,2015,Canberra-Queanbeyan,City proper,424666.0
Australia,2015,Central Coast,City proper,325082.0
Australia,2015,Darwin,City proper,123396.0
Australia,2015,Geelong,City proper,187417.0
Australia,2015,Gold Coast-Tweed Heads,City proper,624918.0
Australia,2015,Greater Adelaide,Urban agglomeration,1316779.0
Australia,2015,Greater Brisbane,Urban agglomeration,2308720.0
Australia,2015,Greater Darwin,Urban agglomeration,142258.0
Australia,2015,Greater Hobart,Urban agglomeration,220953.0
Australia,2015,Greater Melbourne,Urban agglomeration,4529496.0
Australia,2015,Greater Perth,Urban agglomeration,2039193.0
Australia,2015,Greater Sydney,Urban agglomeration,4920970.0
Australia,2015,Hobart,City proper,209254.0
Australia,2015,Melbourne,City proper,4353514.0
Australia,2015,Newcastle-Maitland,City proper,434454.0
Australia,2015,Perth,City proper,1958912.0
Australia,2015,Sunshine Coast,City proper,302122.0
Australia,2015,Sydney,City proper,4526479.0
Australia,2015,Toowoomba,City proper,114622.0
Australia,2015,Townsville,City proper,180333.0
Australia,2015,Wollongong,City proper,292388.0
Australia,2014,Adelaide,City proper,1276701.0
Australia,2014,Brisbane,City proper,2176799.0
Australia,2014,Cairns,City proper,146778.0
Australia,2014,Canberra-Queanbeyan,City proper,422510.0
Australia,2014,Central Coast,City proper,323079.0
Australia,2014,Darwin,City proper,122571.0
Australia,2014,Geelong,City proper,184182.0
Australia,2014,Gold Coast-Tweed Heads,City proper,614379.0
Australia,2014,Greater Adelaide,City proper,1304631.0
Australia,2014,Greater Brisbane,City proper,2274560.0
Australia,2014,Greater Darwin,City proper,140386.0
Australia,2014,Greater Hobart,City proper,219243.0
Australia,2014,Greater Melbourne,City proper,4440328.0
Australia,2014,Greater Perth,City proper,2021203.0
Australia,2014,Greater Sydney,City proper,4840628.0
Australia,2014,Hobart,City proper,207663.0
Australia,2014,Melbourne,City proper,4269138.0
Australia,2014,Newcastle-Maitland,City proper,430755.0
Australia,2014,Perth,City proper,1945140.0
Australia,2014,Sunshine Coast,City proper,297380.0
Australia,2014,Sydney,City proper,4451841.0
Australia,2014,Toowoomba,City proper,113625.0
Australia,2014,Townsville,City proper,178649.0
Australia,2014,Wollongong,City proper,289236.0
Australia,2013,Adelaide,City proper,1263888.0
Australia,2013,Brisbane,City proper,2143121.0
Australia,2013,Cairns,City proper,145003.0
Australia,2013,Canberra-Queanbeyan,City proper,418856.0
Australia,2013,Central Coast,City proper,320266.0
Australia,2013,Darwin,City proper,119597.0
Australia,2013,Geelong,City proper,181853.0
Australia,2013,Gold Coast-Tweed Heads,City proper,605134.0
Australia,2013,Greater Adelaide,City proper,1291666.0
Australia,2013,Greater Brisbane,City proper,2238394.0
Australia,2013,Greater Darwin,City proper,136245.0
Australia,2013,Greater Hobart,City proper,217973.0
Australia,2013,Greater Melbourne,City proper,4347955.0
Australia,2013,Greater Perth,City proper,1972358.0
Australia,2013,Greater Sydney,City proper,4757083.0
Australia,2013,Hobart,City proper,206560.0
Australia,2013,Melbourne,City proper,4181021.0
Australia,2013,Newcastle-Maitland,City proper,425895.0
Australia,2013,Perth,City proper,1901582.0
Australia,2013,Sunshine Coast,City proper,292354.0
Australia,2013,Sydney,City proper,4373433.0
Australia,2013,Toowoomba,City proper,112588.0
Australia,2013,Townsville,City proper,176035.0
Australia,2013,Wollongong,City proper,286581.0
Australia,2012,Adelaide,City proper,1250795.0
Australia,2012,Brisbane,City proper,2099328.0
Australia,2012,Cairns,City proper,142124.0
Australia,2012,Canberra-Queanbeyan,City proper,412049.0
Australia,2012,Central Coast,City proper,317517.0
Australia,2012,Darwin,City proper,116215.0
Australia,2012,Geelong,City proper,179689.0
Australia,2012,Gold Coast-Tweed Heads,City proper,592389.0
Australia,2012,Greater Adelaide,City proper,1278432.0
Australia,2012,Greater Brisbane,City proper,2192065.0
Australia,2012,Greater Darwin,City proper,131938.0
Australia,2012,Greater Hobart,City proper,216981.0
Australia,2012,Greater Melbourne,City proper,4248344.0
Australia,2012,Greater Perth,City proper,1899999.0
Australia,2012,Greater Sydney,City proper,4672619.0
Australia,2012,Hobart,City proper,205557.0
Australia,2012,Melbourne,City proper,4086734.0
Australia,2012,Newcastle-Maitland,City proper,420850.0
Australia,2012,Perth,City proper,1834184.0
Australia,2012,Sunshine Coast,City proper,286497.0
Australia,2012,Sydney,City proper,4293416.0
Australia,2012,Toowoomba,City proper,110855.0
Australia,2012,Townsville,City proper,171824.0
Australia,2012,Wollongong,City proper,283243.0
Australia,2011,Adelaide,City proper,1198468.0
Australia,2011,Adelaide,Urban agglomeration,1225235.0
Australia,2011,Brisbane,City proper,1977315.0
Australia,2011,Brisbane,Urban agglomeration,2065996.0
Australia,2011,Cairns,City proper,139693.0
Australia,2011,Cairns,Urban agglomeration,133911.0
Australia,2011,CANBERRA,City proper,356585.0
Australia,2011,CANBERRA,Urban agglomeration,391645.0
Australia,2011,Canberra-Queanbeyan,City proper,404559.0
Australia,2011,Central Coast,Urban agglomeration,304753.0
Australia,2011,Darwin,City proper,106255.0
Australia,2011,Darwin,Urban agglomeration,120584.0
Australia,2011,Geelong,City proper,177023.0
Australia,2011,Geelong,Urban agglomeration,173454.0
Australia,2011,Gold Coast-Tweed Heads,City proper,579909.0
Australia,2011,Gold Coast-Tweed Heads,Urban agglomeration,557822.0
Australia,2011,Greater Adelaide,City proper,1262940.0
Australia,2011,Greater Brisbane,City proper,2146577.0
Australia,2011,Greater Darwin,City proper,129062.0
Australia,2011,Greater Hobart,City proper,216276.0
Australia,2011,Greater Melbourne,City proper,4169103.0
Australia,2011,Greater Perth,City proper,1832114.0
Australia,2011,Greater Sydney,City proper,4605992.0
Australia,2011,Greater Wollongong,Urban agglomeration,268944.0
Australia,2011,Hobart,City proper,200501.0
Australia,2011,Hobart,Urban agglomeration,211656.0
Australia,2011,Melbourne,City proper,3847570.0
Australia,2011,Melbourne,Urban agglomeration,3999982.0
Australia,2011,Newcastle,Urban agglomeration,398770.0
Australia,2011,Newcastle-Maitland,City proper,413962.0
Australia,2011,Perth,City proper,1670953.0
Australia,2011,Perth,Urban agglomeration,1728866.0
Australia,2011,Sunshine Coast,City proper,279870.0
Australia,2011,Sunshine Coast,Urban agglomeration,270770.0
Australia,2011,Sydney,City proper,4028524.0
Australia,2011,Sydney,Urban agglomeration,4391673.0
Australia,2011,Toowoomba,City proper,108933.0
Australia,2011,Toowoomba,Urban agglomeration,105984.0
Australia,2011,Townsville,City proper,167847.0
Australia,2011,Townsville,Urban agglomeration,162292.0
Australia,2011,Wollongong,City proper,280705.0
Australia,2010,Adelaide,City proper,1203186.0
Australia,2010,Albury-Wodonga,City proper,106052.0
Australia,2010,Brisbane,City proper,2043185.0
Australia,2010,Cairns,City proper,150920.0
Australia,2010,CANBERRA,City proper,358222.0
Australia,2010,Canberra-Queanbeyan,City proper,410419.0
Australia,2010,Darwin,City proper,127532.0
Australia,2010,Geelong,City proper,178650.0
Australia,2010,Gold Coast-Tweed Heads,City proper,591473.0
Australia,2010,Greater Wollongong,City proper,292190.0
Australia,2010,Hobart,City proper,214705.0
Australia,2010,Launceston,City proper,106153.0
Australia,2010,Melbourne,City proper,4077036.0
Australia,2010,Newcastle,City proper,546788.0
Australia,2010,Perth,City proper,1696065.0
Australia,2010,Sunshine Coast,City proper,251081.0
Australia,2010,Sydney,City proper,4575532.0
Australia,2010,Toowoomba,City proper,131258.0
Australia,2010,Townsville,City proper,172316.0
Australia,2009,Adelaide,City proper,1187466.0
Australia,2009,Albury-Wodonga,City proper,104609.0
Australia,2009,Brisbane,City proper,2004262.0
Australia,2009,Cairns,City proper,147118.0
Australia,2009,CANBERRA,City proper,351868.0
Australia,2009,Darwin,City proper,124760.0
Australia,2009,Geelong,City proper,175803.0
Australia,2009,Gold Coast-Tweed Heads,City proper,577977.0
Australia,2009,Greater Wollongong,City proper,288984.0
Australia,2009,Hobart,City proper,212019.0
Australia,2009,Launceston,City proper,105445.0
Australia,2009,Melbourne,City proper,3995537.0
Australia,2009,Newcastle,City proper,540796.0
Australia,2009,Perth,City proper,1658992.0
Australia,2009,Sunshine Coast,City proper,245309.0
Australia,2009,Sydney,City proper,4504469.0
Australia,2009,Toowoomba,City proper,128600.0
Australia,2009,Townsville,City proper,168402.0
Australia,2008,Adelaide,City proper,1172105.0
Australia,2008,Albury-Wodonga,City proper,102894.0
Australia,2008,Brisbane,City proper,1945639.0
Australia,2008,Cairns,City proper,142001.0
Australia,2008,CANBERRA,City proper,345257.0
Australia,2008,Darwin,City proper,120652.0
Australia,2008,Geelong,City proper,172300.0
Australia,2008,Gold Coast,City proper,493425.0
Australia,2008,Greater Wollongong,City proper,284169.0
Australia,2008,Hobart,City proper,209287.0
Australia,2008,Launceston,City proper,104649.0
Australia,2008,Melbourne,City proper,3892419.0
Australia,2008,Newcastle,City proper,531191.0
Australia,2008,Perth,City proper,1602559.0
Australia,2008,Sunshine Coast,City proper,237562.0
Australia,2008,Sydney,City proper,4399722.0
Australia,2008,Toowoomba,City proper,125339.0
Australia,2008,Townsville,City proper,162730.0
Australia,2007,Adelaide,City proper,1158259.0
Australia,2007,Albury-Wodonga,City proper,101842.0
Australia,2007,Brisbane,City proper,1857594.0
Australia,2007,Cairns,City proper,135856.0
Australia,2007,CANBERRA,City proper,339573.0
Australia,2007,Darwin,City proper,117395.0
Australia,2007,Geelong,City proper,169544.0
Australia,2007,Gold Coast,City proper,583657.0
Australia,2007,Greater Wollongong,City proper,280159.0
Australia,2007,Hobart,City proper,207484.0
Australia,2007,Launceston,City proper,104071.0
Australia,2007,Melbourne,City proper,3806092.0
Australia,2007,Newcastle,City proper,523662.0
Australia,2007,Perth,City proper,1554769.0
Australia,2007,Sunshine Coast,City proper,230429.0
Australia,2007,Sydney,City proper,4336374.0
Australia,2007,Toowoomba,City proper,123406.0
Australia,2007,Townsville,City proper,157174.0
Australia,2006,Adelaide,City proper,1040717.0
Australia,2006,Adelaide,Urban agglomeration,1105840.0
Australia,2006,Brisbane,City proper,1676390.0
Australia,2006,Brisbane,Urban agglomeration,1763136.0
Australia,2006,CANBERRA,City proper,322036.0
Australia,2006,CANBERRA,Urban agglomeration,323056.0
Australia,2006,Central Coast,City proper,282725.0
Australia,2006,Darwin,Urban agglomeration,105994.0
Australia,2006,Geelong,City proper,137222.0
Australia,2006,Gold Coast-Tweed Heads,City proper,402647.0
Australia,2006,Greater Wollongong,City proper,234482.0
Australia,2006,Hobart,City proper,128579.0
Australia,2006,Hobart,Urban agglomeration,200525.0
Australia,2006,Melbourne,City proper,3371888.0
Australia,2006,Melbourne,Urban agglomeration,3592592.0
